CAMERA_DIS,CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
WB_ S28 2750,WB_ S28,2750,237769,23776900,0.002456665,10.76135254,10.75889587,0.977175004,0.857444807
WB_ S29 2750,WB_ S29,2750,237749,23774900,0.000137329,10.43681335,10.43667603,1.69622611,1.292825723
WB_ S3 2750,WB_ S3,2750,237716,23771600,0,24.86428833,24.86428833,2.943101433,1.925013004
WB_ S4 2750,WB_ S4,2750,237687,23768700,0,114.6127777,114.6127777,2.407352689,1.935430877
WB_ S5 2750,WB_ S5,2750,237672,23767200,0.000259399,35.06982422,35.06956482,3.068059355,2.075159575
WB_ S6 2750,WB_ S6,2750,237662,23766200,0.026687622,18.0012207,17.97453308,3.790011002,1.929947783
WB_ S7 2750,WB_ S7,2750,237632,23763200,0.014480591,12.53448486,12.52000427,3.124616732,1.389978444
WB_ S8 2750,WB_ S8,2750,237767,23776700,0.004898071,10.50793457,10.5030365,2.033393598,1.27310084
WB_ S9 2750,WB_ S9,2750,237740,23774000,0,15.83840942,15.83840942,3.284410343,1.919054754
WB_ W1 2750,WB_ W1,2750,237759,23775900,0,13.7064209,13.7064209,2.609038396,1.545522626
WB_ W10 2750,WB_ W10,2750,237714,23771400,0,27.03610229,27.03610229,2.615514739,2.993496923
WB_ W2 2750,WB_ W2,2750,237776,23777600,6.10352E-05,8.704605103,8.704544067,1.647184188,1.390769728
WB_ W3 2750,WB_ W3,2750,237753,23775300,0.001739502,8.10949707,8.107757568,1.279688856,0.940857908
WB_ W4 2750,WB_ W4,2750,237741,23774100,0,8.427001953,8.427001953,0.975527934,0.758191571
WB_ W5 2750,WB_ W5,2750,237721,23772100,0.014633179,16.20419312,16.18955994,2.103648982,1.51887467
WB_ W6 2750,WB_ W6,2750,237723,23772300,0.002380371,14.49983215,14.49745178,1.670068369,1.105244143
WB_ W7 2750,WB_ W7,2750,237767,23776700,0,25.81604004,25.81604004,2.650272689,2.210485746
WB_ W8 2750,WB_ W8,2750,237726,23772600,0,18.67147827,18.67147827,2.272058994,1.840266073
WB_ W9 2750,WB_ W9,2750,237712,23771200,0.003982544,13.52923584,13.5252533,2.668129406,2.156785836
W01 3000,W01,3000,269185,26918500,6.10352E-05,19.67570496,19.67564392,1.867351838,1.927634707
W02 3000,W02,3000,282975,28297500,0,20.64529419,20.64529419,1.522550804,1.603327275
W03 3000,W03,3000,282962,28296200,0,22.07466125,22.07466125,1.83268211,1.621173383
W04 3000,W04,3000,282976,28297600,0,11.25354004,11.25354004,1.15837257,1.043340299
W05 3000,W05,3000,282969,28296900,6.10352E-05,8.943099976,8.94303894,1.951172605,1.515219039
W06 3000,W06,3000,282968,28296800,0.001098633,10.18632507,10.18522644,1.318008575,1.220813318
W07 3000,W07,3000,282957,28295700,0,11.30976868,11.30976868,1.433490293,1.188208332
W08 3000,W08,3000,282929,28292900,0.031295776,26.20523071,26.17393494,3.622050349,1.918201147
W09 3000,W09,3000,282955,28295500,0,15.53549194,15.53549194,1.688701418,1.322895678
W10 3000,W10,3000,282935,28293500,0.011291504,12.60800171,12.59671021,2.832717595,1.626243788
W11 3000,W11,3000,282954,28295400,0,13.7064209,13.7064209,2.557795459,1.505051813
W12 3000,W12,3000,282957,28295700,0.017303467,30.31759644,30.30029297,2.576222875,1.54282655
W13 3000,W13,3000,282949,28294900,0,12.81021118,12.81021118,2.329931401,1.805421684
W14 3000,W14,3000,282928,28292800,0.000640869,14.52020264,14.51956177,2.501845381,1.527984532
W15 3000,W15,3000,282922,28292200,0.000640869,18.16313171,18.16249084,3.179013808,1.784302441
W16 3000,W16,3000,117318,11731800,0.000869751,6.925704956,6.924835205,1.330737746,0.929005079
W17 3000,W17,3000,281985,28198500,0,18.52572632,18.52572632,2.118381197,1.49550851
W18 3000,W18,3000,282959,28295900,0,10.49057007,10.49057007,2.061970824,1.142753151
W19 3000,W19,3000,282967,28296700,1.52588E-05,15.93731689,15.93730164,2.141126415,1.603114027
W20 3000,W20,3000,282951,28295100,0,9.502044678,9.502044678,1.203257091,0.986024931
W21 3000,W21,3000,243652,24365200,0.020309448,11.73812866,11.71781921,2.419763784,1.2567997
W22 3000,W22,3000,282934,28293400,0,15.40872192,15.40872192,3.382516368,1.854638399
W23 3000,W23,3000,282936,28293600,0,12.84529114,12.84529114,1.234340067,0.941172957
W24 3000,W24,3000,282946,28294600,0.004638672,19.76654053,19.76190186,2.816184286,1.541493483
W25 3000,W25,3000,282934,28293400,0,21.52032471,21.52032471,2.297341998,2.064581169
W26 3000,W26,3000,282917,28291700,0,27.90631104,27.90631104,3.523725822,2.092748602
W27 3000,W27,3000,282914,28291400,0,15.14605713,15.14605713,1.42272558,1.068547789
W28 3000,W28,3000,282916,28291600,3.05176E-05,28.83403015,28.83399963,3.301309764,2.590511879
W29 3000,W29,3000,282919,28291900,0,17.88156128,17.88156128,2.74415388,2.182794556
W30 3000,W30,3000,282908,28290800,0,25.13589478,25.13589478,2.215549203,1.96668151
W31 3000,W31,3000,282865,28286500,7.62939E-05,11.26675415,11.26667786,1.662915954,1.426462959
W32 3000,W32,3000,282889,28288900,9.91821E-05,14.34751892,14.34741974,1.782017729,1.254338862
W33 3000,W33,3000,282937,28293700,0,9.408615112,9.408615112,1.714526595,1.396784366
W34 3000,W34,3000,282899,28289900,0.035171509,17.03646851,17.001297,3.073397932,1.831888076
W35 3000,W35,3000,282902,28290200,0.077774048,14.48652649,14.40875244,3.835402106,1.525338478
W36 3000,W36,3000,282855,28285500,0,16.38745117,16.38745117,3.433433402,1.890449406
W37 3000,W37,3000,282880,28288000,0,14.21333313,14.21333313,3.246697086,1.808243706
W38 3000,W38,3000,282841,28284100,0,7.974060059,7.974060059,1.229683855,0.973710083
W39 3000,W39,3000,282839,28283900,0.002212524,9.562927246,9.560714722,2.785732544,1.626443634
W40 3000,W40,3000,282871,28287100,0,12.18566895,12.18566895,3.11266611,1.676695928
W41 3000,W41,3000,282828,28282800,0.023208618,12.39889526,12.37568665,2.452275974,1.363354512
W42 3000,W42,3000,282834,28283400,0.006149292,9.143920898,9.137771606,2.782075526,1.278811168
W43 3000,W43,3000,282820,28282000,0.029449463,12.37916565,12.34971619,2.486731449,1.501133023
W44 3000,W44,3000,282824,28282400,0.006530762,12.8759613,12.86943054,3.172641116,1.694442458
W45 3000,W45,3000,282830,28283000,0.01701355,16.25015259,16.23313904,3.615538865,1.629408489
W46 3000,W46,3000,282799,28279900,0.010452271,14.46672058,14.45626831,3.298435118,1.68687844
W47 3000,W47,3000,282792,28279200,0.000808716,16.17025757,16.16944885,3.29043368,1.776798245
W48 3000,W48,3000,282802,28280200,0.032806396,8.43661499,8.403808594,2.199878989,1.017191759
W49 3000,W49,3000,282780,28278000,0.022903442,24.69689941,24.67399597,4.064360883,1.670438422
W50 3000,W50,3000,282827,28282700,0.018173218,11.08827209,11.07009888,3.390247395,1.362687612
W51 3000,W51,3000,282825,28282500,0.013168335,19.75616455,19.74299622,2.629641852,1.237853598
W52 3000,W52,3000,282813,28281300,0,41.01699829,41.01699829,4.004314297,2.065135367
W53 3000,W53,3000,282821,28282100,0,8.347991943,8.347991943,2.688705056,1.182791545
W54 3000,W54,3000,282820,28282000,0,17.26031494,17.26031494,2.910363885,1.778208204
W55 3000,W55,3000,282885,28288500,0.001312256,13.20599365,13.2046814,2.741329117,1.887842444
W56 3000,W56,3000,282875,28287500,0.005767822,22.60935974,22.60359192,2.913613936,1.927470546
W57 3000,W57,3000,282862,28286200,0.052993774,17.83206177,17.77906799,4.184930218,1.873405457
W58 3000,W58,3000,282844,28284400,0,27.93045044,27.93045044,2.668676354,1.96856771
W59 3000,W59,3000,282868,28286800,0,42.83309937,42.83309937,3.804217217,2.311037932
W60 3000,W60,3000,282891,28289100,0,15.79576111,15.79576111,2.001544282,1.400445976
W61 3000,W61,3000,282905,28290500,0.00302124,33.27481079,33.27178955,1.908189128,1.343959789
W62 3000,W62,3000,282917,28291700,3.05176E-05,46.90548706,46.90545654,4.592152361,2.424309415
W63 3000,W63,3000,282904,28290400,0,24.23434448,24.23434448,4.162709108,2.089122613
W64 3000,W64,3000,282910,28291000,0,26.2159729,26.2159729,1.459900323,1.657808944
W65 3000,W65,3000,282888,28288800,0,32.00668335,32.00668335,3.998881868,2.26432518
W66 3000,W66,3000,282897,28289700,0,24.86428833,24.86428833,3.638902846,1.977214991
WB_ E1 3000,WB_ E1,3000,282931,28293100,0,25.40664673,25.40664673,3.731760348,2.385087882
WB_ E10 3000,WB_ E10,3000,282871,28287100,0,29.65478516,29.65478516,4.05271274,2.429946318
WB_ E2 3000,WB_ E2,3000,282901,28290100,0,11.83944702,11.83944702,1.452115407,1.121187546
WB_ E3 3000,WB_ E3,3000,282793,28279300,0.003372192,7.889389038,7.886016846,1.70071157,1.18181031
WB_ E4 3000,WB_ E4,3000,282918,28291800,0.020248413,9.784667969,9.764419556,2.195241513,1.297308055
WB_ E5 3000,WB_ E5,3000,282939,28293900,0,27.0496521,27.0496521,3.742649946,2.603528838
WB_ E6 3000,WB_ E6,3000,282819,28281900,0.020843506,12.37916565,12.35832214,1.933788014,1.270755708
WB_ E7 3000,WB_ E7,3000,282931,28293100,0,27.90631104,27.90631104,2.633989315,2.028118436
WB_ E8 3000,WB_ E8,3000,282880,28288000,0.01399231,18.73245239,18.71846008,3.281054774,2.113070141
WB_ E9 3000,WB_ E9,3000,282840,28284000,0.000915527,35.06982422,35.06890869,3.446779589,2.374052861
WB_ H1 3000,WB_ H1,3000,282793,28279300,0.000808716,22.98019409,22.97938538,3.315947447,1.511338361
WB_ H10 3000,WB_ H10,3000,282804,28280400,0.010452271,39.27484131,39.26438904,3.682934596,2.318078718
WB_ H2 3000,WB_ H2,3000,282918,28291800,0.047271729,15.91018677,15.86291504,3.687226465,1.61013656
WB_ H3 3000,WB_ H3,3000,282900,28290000,0.000396729,28.33596802,28.33557129,3.561660362,2.163869811
WB_ H4 3000,WB_ H4,3000,282813,28281300,0.000701904,41.46655273,41.46585083,2.927267484,2.047664358
WB_ H5 3000,WB_ H5,3000,282860,28286000,0.000183105,57.87301636,57.87283325,3.884903587,2.227580399
WB_ H6 3000,WB_ H6,3000,162127,16212700,0.000244141,33.93460083,33.93435669,2.654421967,1.949988821
WB_ H7 3000,WB_ H7,3000,184234,18423400,0.001190186,14.8611145,14.85992432,2.634001962,1.762957472
WB_ H8 3000,WB_ H8,3000,282847,28284700,0.000259399,35.06982422,35.06956482,3.308981701,2.079591119
WB_ H9 3000,WB_ H9,3000,282947,28294700,0.000198364,27.0496521,27.04945374,3.985394381,2.185883179
WB_ S1 3000,WB_ S1,3000,185775,18577500,0.000244141,14.69561768,14.69537354,3.430578657,1.798717658
WB_ S10 3000,WB_ S10,3000,282933,28293300,0,26.4826355,26.4826355,4.203346651,2.471270434
WB_ S11 3000,WB_ S11,3000,282920,28292000,0,38.44963074,38.44963074,3.988171289,2.049096999
WB_ S12 3000,WB_ S12,3000,282885,28288500,0,42.83309937,42.83309937,3.902610401,2.260343488
WB_ S13 3000,WB_ S13,3000,282847,28284700,7.62939E-05,57.87301636,57.87294006,3.588299422,2.141692299
WB_ S14 3000,WB_ S14,3000,282827,28282700,0.01701355,9.8253479,9.808334351,3.07602214,1.349928116
WB_ S15 3000,WB_ S15,3000,282800,28280000,0.010452271,22.98019409,22.96974182,3.231949964,1.702470406
WB_ S16 3000,WB_ S16,3000,282943,28294300,0.000289917,26.66110229,26.66081238,3.725521792,2.267495315
WB_ S17 3000,WB_ S17,3000,282928,28292800,0.000137329,25.13589478,25.13575745,1.885705747,1.71017147
WB_ S18 3000,WB_ S18,3000,282891,28289100,1.52588E-05,15.61575317,15.61573792,2.501835753,1.79790667
WB_ S19 3000,WB_ S19,3000,282902,28290200,0.00553894,21.35488892,21.34934998,3.95876863,1.710869177
WB_ S2 3000,WB_ S2,3000,282924,28292400,0,26.2366333,26.2366333,3.444579579,2.617526317
WB_ S20 3000,WB_ S20,3000,282838,28283800,0,9.379943848,9.379943848,1.623141741,1.202792756
WB_ S21 3000,WB_ S21,3000,282827,28282700,0.02331543,8.095977783,8.072662354,2.67064205,1.557525868
WB_ S22 3000,WB_ S22,3000,282799,28279900,0.022094727,7.341537476,7.319442749,1.857224636,0.979327591
WB_ S23 3000,WB_ S23,3000,282951,28295100,0,80.3848877,80.3848877,2.237386026,2.045499883
WB_ S24 3000,WB_ S24,3000,282959,28295900,0,27.0496521,27.0496521,3.965008304,2.118993172
WB_ S25 3000,WB_ S25,3000,282926,28292600,0.00453186,16.20419312,16.19966125,1.904062669,1.468172188
WB_ S26 3000,WB_ S26,3000,282890,28289000,9.91821E-05,14.50041199,14.50031281,1.820651918,1.32968908
WB_ S27 3000,WB_ S27,3000,282862,28286200,7.62939E-05,11.26675415,11.26667786,2.119248874,1.510083255
WB_ S28 3000,WB_ S28,3000,282959,28295900,0.002456665,10.76135254,10.75889587,1.010245171,0.874093721
WB_ S29 3000,WB_ S29,3000,282939,28293900,1.52588E-05,10.43681335,10.4367981,1.738350417,1.320392872
WB_ S3 3000,WB_ S3,3000,282879,28287900,0,24.86428833,24.86428833,2.966934954,2.02885502
WB_ S4 3000,WB_ S4,3000,282880,28288000,0,114.6127777,114.6127777,2.384181137,1.918972001
WB_ S5 3000,WB_ S5,3000,282848,28284800,0.000259399,35.06982422,35.06956482,3.068975485,2.065840744
WB_ S6 3000,WB_ S6,3000,282817,28281700,0.026687622,23.60519409,23.57850647,3.714148968,1.927235502
WB_ S7 3000,WB_ S7,3000,282827,28282700,0.014480591,12.53448486,12.52000427,3.13019973,1.365459421
WB_ S8 3000,WB_ S8,3000,282973,28297300,1.52588E-05,10.50793457,10.50791931,2.0333182,1.301448175
WB_ S9 3000,WB_ S9,3000,282936,28293600,0,15.83840942,15.83840942,3.244224449,1.884108042
WB_ W1 3000,WB_ W1,3000,282968,28296800,0,13.7064209,13.7064209,2.606720086,1.550595754
WB_ W10 3000,WB_ W10,3000,282903,28290300,0,27.03610229,27.03610229,2.636917925,2.979203564
WB_ W2 3000,WB_ W2,3000,282977,28297700,6.10352E-05,9.992492676,9.992431641,1.697348224,1.4009901
WB_ W3 3000,WB_ W3,3000,282936,28293600,0.001739502,8.25302124,8.251281738,1.29991869,0.954237847
WB_ W4 3000,WB_ W4,3000,282933,28293300,0,8.427001953,8.427001953,1.002339895,0.745288937
WB_ W5 3000,WB_ W5,3000,282928,28292800,0.010253906,16.20419312,16.19393921,2.11670901,1.561381861
WB_ W6 3000,WB_ W6,3000,282932,28293200,0.002380371,14.49983215,14.49745178,1.707838603,1.137903467
WB_ W7 3000,WB_ W7,3000,282963,28296300,0,32.4128418,32.4128418,2.758472486,2.287652726
WB_ W8 3000,WB_ W8,3000,282915,28291500,0,18.67147827,18.67147827,2.23964775,1.800592433
WB_ W9 3000,WB_ W9,3000,282858,28285800,0.003982544,13.52923584,13.5252533,2.761862131,2.121074794
W01 3250,W01,3250,307509,30750900,0,19.67570496,19.67570496,1.896571826,1.923573769
W02 3250,W02,3250,332082,33208200,0,20.64529419,20.64529419,1.573784905,1.63257318
W03 3250,W03,3250,332076,33207600,0,22.07466125,22.07466125,1.824573226,1.626026263
W04 3250,W04,3250,332091,33209100,0,11.25354004,11.25354004,1.170474564,1.046300608
W05 3250,W05,3250,332107,33210700,6.10352E-05,9.397140503,9.397079468,2.014685134,1.533042873
W06 3250,W06,3250,332077,33207700,3.05176E-05,10.76135254,10.76132202,1.370534838,1.261462778
W07 3250,W07,3250,332069,33206900,0,11.30976868,11.30976868,1.520299676,1.275637668
W08 3250,W08,3250,332043,33204300,0.016235352,26.20523071,26.18899536,3.552456238,1.919888755
W09 3250,W09,3250,332057,33205700,0,15.7782135,15.7782135,1.764007864,1.396107185
W10 3250,W10,3250,332033,33203300,0.011291504,14.76657104,14.75527954,2.886584543,1.651735659
W11 3250,W11,3250,332098,33209800,0,13.7064209,13.7064209,2.558083891,1.534116443
W12 3250,W12,3250,332068,33206800,0.017303467,30.31759644,30.30029297,2.580706743,1.625217334
W13 3250,W13,3250,332067,33206700,0,14.17285156,14.17285156,2.375066542,1.816409097
W14 3250,W14,3250,332083,33208300,0.000640869,15.7782135,15.77757263,2.50445122,1.540470996
W15 3250,W15,3250,332050,33205000,0.000640869,18.16313171,18.16249084,3.181300512,1.764731639
W16 3250,W16,3250,140128,14012800,0.000869751,7.168395996,7.167526245,1.437846345,1.015261535
W17 3250,W17,3250,327877,32787700,0,18.52572632,18.52572632,2.159790739,1.488905377
W18 3250,W18,3250,332075,33207500,0,10.49057007,10.49057007,2.081888684,1.162736636
W19 3250,W19,3250,332079,33207900,1.52588E-05,18.9152832,18.91526794,2.174996418,1.634646689
W20 3250,W20,3250,332071,33207100,0,10.24209595,10.24209595,1.303734568,1.112077738
W21 3250,W21,3250,281025,28102500,0.010971069,11.73812866,11.72715759,2.386873452,1.256149078
W22 3250,W22,3250,332072,33207200,0,15.40872192,15.40872192,3.297522318,1.825282761
W23 3250,W23,3250,332083,33208300,0,12.84529114,12.84529114,1.289988952,0.980420589
W24 3250,W24,3250,332054,33205400,0.004638672,43.17373657,43.1690979,2.873932414,1.785489901
W25 3250,W25,3250,332054,33205400,0,21.52032471,21.52032471,2.311583775,2.080152635
W26 3250,W26,3250,332043,33204300,0,27.90631104,27.90631104,3.56870305,2.179820137
W27 3250,W27,3250,332052,33205200,0,18.5819397,18.5819397,1.474015907,1.129209309
W28 3250,W28,3250,332059,33205900,3.05176E-05,28.83403015,28.83399963,3.20365891,2.523712474
W29 3250,W29,3250,332051,33205100,0,23.78955078,23.78955078,2.817779667,2.200027298
W30 3250,W30,3250,332021,33202100,0,25.13589478,25.13589478,2.128124138,1.91708941
W31 3250,W31,3250,331973,33197300,7.62939E-05,11.26675415,11.26667786,1.683685962,1.443896131
W32 3250,W32,3250,331986,33198600,9.91821E-05,14.90058899,14.90048981,1.892981742,1.325413441
W33 3250,W33,3250,332038,33203800,0,13.40881348,13.40881348,1.836343234,1.53953436
W34 3250,W34,3250,332009,33200900,0.035171509,28.33596802,28.30079651,3.149548585,1.87547902
W35 3250,W35,3250,332001,33200100,0.077774048,14.72427368,14.64649963,3.796339568,1.525230489
W36 3250,W36,3250,331976,33197600,0,16.38745117,16.38745117,3.410913324,1.890515727
W37 3250,W37,3250,331983,33198300,0,16.38745117,16.38745117,3.228851847,1.856936682
W38 3250,W38,3250,331948,33194800,0,7.974060059,7.974060059,1.23995681,0.978865212
W39 3250,W39,3250,331946,33194600,0.002212524,9.562927246,9.560714722,2.722086705,1.64562439
W40 3250,W40,3250,331970,33197000,0,12.18566895,12.18566895,3.107097922,1.647581416
W41 3250,W41,3250,331943,33194300,0.023208618,12.39889526,12.37568665,2.481474327,1.351581206
W42 3250,W42,3250,331949,33194900,0.006149292,9.143920898,9.137771606,2.79561005,1.301650032
W43 3250,W43,3250,331906,33190600,0.020843506,12.37916565,12.35832214,2.470212629,1.502299758
W44 3250,W44,3250,331924,33192400,0.006530762,12.8759613,12.86943054,3.100393811,1.681515043
W45 3250,W45,3250,331929,33192900,0.01701355,16.25015259,16.23313904,3.631214507,1.611110075
W46 3250,W46,3250,331896,33189600,0.010452271,22.98019409,22.96974182,3.254897432,1.688783075
W47 3250,W47,3250,331886,33188600,0.000808716,16.17025757,16.16944885,3.283726545,1.769000679
W48 3250,W48,3250,331882,33188200,0.032806396,8.43661499,8.403808594,2.194917379,1.025391978
W49 3250,W49,3250,331878,33187800,0.022903442,24.69689941,24.67399597,4.025653972,1.70484956
W50 3250,W50,3250,331910,33191000,0.015975952,11.46795654,11.45198059,3.37941537,1.432176566
W51 3250,W51,3250,331915,33191500,0.013168335,19.75616455,19.74299622,2.664119481,1.248608748
W52 3250,W52,3250,331912,33191200,0,41.01699829,41.01699829,3.871622973,2.144769366
W53 3250,W53,3250,331914,33191400,0,8.347991943,8.347991943,2.672485056,1.188361658
W54 3250,W54,3250,331948,33194800,0,17.26031494,17.26031494,2.928552405,1.749956972
W55 3250,W55,3250,331998,33199800,0.001312256,13.20599365,13.2046814,2.790051306,1.890999483
W56 3250,W56,3250,331981,33198100,0.005767822,22.60935974,22.60359192,2.944531599,1.922284959
W57 3250,W57,3250,331966,33196600,0.052993774,17.83206177,17.77906799,4.093702828,1.908806134
W58 3250,W58,3250,331962,33196200,0,27.93045044,27.93045044,2.748815402,1.967714985
W59 3250,W59,3250,331980,33198000,0,42.83309937,42.83309937,3.825171936,2.255278826
W60 3250,W60,3250,332008,33200800,0,15.79576111,15.79576111,2.032851878,1.46826219
W61 3250,W61,3250,332032,33203200,0.002929688,33.27481079,33.2718811,1.985501956,1.396530559
W62 3250,W62,3250,332026,33202600,3.05176E-05,46.90548706,46.90545654,4.565390497,2.481867787
W63 3250,W63,3250,332029,33202900,0,33.09527588,33.09527588,4.221704664,2.254149564
W64 3250,W64,3250,332015,33201500,0,26.54431152,26.54431152,1.669142444,2.037234408
W65 3250,W65,3250,332015,33201500,0,38.44963074,38.44963074,4.107791634,2.358358487
W66 3250,W66,3250,332005,33200500,0,24.86428833,24.86428833,3.592639696,1.96184635
WB_ E1 3250,WB_ E1,3250,332075,33207500,0,25.40664673,25.40664673,3.719244128,2.374324145
WB_ E10 3250,WB_ E10,3250,332003,33200300,0,29.65478516,29.65478516,4.070237258,2.452482396
WB_ E2 3250,WB_ E2,3250,331996,33199600,0,11.83944702,11.83944702,1.514031271,1.174703239
WB_ E3 3250,WB_ E3,3250,331913,33191300,0.003372192,7.889389038,7.886016846,1.746517966,1.173583039
WB_ E4 3250,WB_ E4,3250,332033,33203300,0.020248413,11.12564087,11.10539246,2.22075273,1.329733821
WB_ E5 3250,WB_ E5,3250,332073,33207300,0,27.0496521,27.0496521,3.854020508,2.620704014
WB_ E6 3250,WB_ E6,3250,331918,33191800,0.020843506,12.37916565,12.35832214,1.944745176,1.3114509
WB_ E7 3250,WB_ E7,3250,332036,33203600,0,27.90631104,27.90631104,2.565222734,2.033703957
